H02AB08,TRIAMCINOLONA,ACETONIDA DE TRIAMCINOLONA,INVIMA 2009M-002179-R3,Vigente,Activo,INTRAMUSCULAR,A,mg,40,1 mL,SUSPENSION INYECTABLE
R06AA04,CLEMASTINA,HIDROGENO FUMARATO DE CLEMASTINA 134 EQUIVALENTE A CLEMASTINA BASE,INVIMA 2009 M-002268 R3,Vigente,Activo,ORAL,A,mg,1,TABLETA COMPRIMIDO,TABLETA
R01AC01,CROMOGLICATO ACIDO,CROMOGLICATO SODICO,INVIMA 2009 M-011178-R2,Vigente,Activo,INTRANASAL,B,g,4,100 mL,SOLUCION  NASAL
H02AB04,METILPREDNISOLONA,METILPREDNISOLONA,INVIMA 2009 M - 002141-R3,Vigente,Activo,ORAL,A,mg,4,TABLETA,TABLETA
A10BF01,ACARBOSA,ACARBOSA,INVIMA 2009 M-011412-R2,Vigente,Activo,ORAL,A,mg,100,TABLETA,TABLETA
A02AD01,SAL COMUN COMBINACIONES,HIDROXIDO DE ALUMINIO,INVIMA 2009 M-010863-R2,Vigente,Activo,ORAL,E,g,3485,100 mL,SUSPENSION ORAL
P01BA01,CLOROQUINA,FOSFATO DE CLOROQUINA 242 MG EQUIVALENTE A CLOROQUINA BASE,INVIMA 2010 M-002771 R3,Vigente,Inactivo,ORAL,A,mg,150,TABLETA,TABLETA
L02BB01,FLUTAMIDA,FLUTAMIDA,INVIMA 2009  M-13501- R1,Vigente,Activo,ORAL,A,mg,250,TABLETA,TABLETA
D08AX01,HIDROGENO PEROXIDO,PERÓXIDO DE HIDRÓGENO AL 50,INVIMA 2009 M-010971-R2,Vigente,Activo,TOPICA EXTERNA,B,g,8,100 mL,SOLUCION TOPICA
V03AB14,PROTAMINA,CLORHIDRATO DE PROTAMINA,INVIMA 2010 M-002645-R3,Vigente,Activo,INTRAVENOSA,A,IU,5000,Ampolla x 5 mL,SOLUCION INYECTABLE
S01GX51,CROMOGLICICO ACIDO COMBINACIONES,CROMOGLICATO DE SODIO,INVIMA 2011 M-011774-R2,Vigente,Activo,CONJUNTIVAL,C,mg,40,mL,SOLUCION OFTALMICA
S01HA02,OXIBUPROCAINA, BENOXINATO CLORHIDRATO,INVIMA 2010 M-011419-R2,Vigente,Activo,CONJUNTIVAL,C,mg,4,mL 25 gotas,SOLUCION OFTALMICA
P02CC02,OXANTEL,OXANTEL BASE  COMO PAMOATO,INVIMA 2010 M-011482 R2,Vigente,Activo,ORAL,B,g,5,100 mL DE SUSPENSION,SUSPENSION ORAL
D01AE04,UNDECILENICO ACIDO,UNDECILENATO DE ZINC,INVIMA 2010 M-003107 R3,Vigente,Activo,TOPICA EXTERNA,D,g,20,100 g,POLVO MEDICADO PARA USO TOPICO
D10AE51,BENZOIL PEROXIDO COMBINACIONES,PEROXIDO DE BENZOILO 77 EQUIVALENTE A PEROXIDO DE BENZOILO,INVIMA 2012M-012750-R2,Vigente,Activo,TOPICA EXTERNA,D,g,10,100 GRAMOS DE CREMA,CREMA TOPICA
D07AC13,MOMETASONA,MOMETASONA FUROATO,INVIMA 2010 M-011679-R2,Vigente,Activo,TOPICA EXTERNA,D,mg,100,100  ML,LOCION
A01AD11,VARIOS,NITRATO DE POTASIO,INVIMA 2010 M-011686-R2,Vigente,Inactivo,DENTAL,B,g,5,100 mL DE SOLUCIÓN BUCAL,SOLUCION BUCAL
S01AA10,NATAMICINA,NATAMICINA,INVIMA  2011M-011936-R2,Vigente,Activo,CONJUNTIVAL,C,mg,50,1 mL,SUSPENSION OFTALMICA
D07CA01,HYDROCORTISONA Y ANTIBIOTICOS,ACIDO FUSIDICO,INVIMA 2011-M-012162-R2,Vigente,Activo,TOPICA EXTERNA,D,g,2,100 g,CREMA TOPICA
G01AD01,ACIDO LACTICO,ACIDO SALICÍLICO,INVIMA 2011M-012091-R2,Vigente,Activo,TOPICA EXTERNA,B,g,167,1 mL de solucion,SOLUCION TOPICA
B05BC01,MANITOL,MANITOL,INVIMA 2010 M-012100-R2,Vigente,Inactivo,INTRAVENOSA,A,g,20,100 mL DE SOLUCION,SOLUCION INYECTABLE
C01CE02,MILRINONA,LACTATO DE MILRINONA EQUIVALENTE A MILRINONA,INVIMA 2011 M-012898-R2,Vigente,Activo,PARENTERAL,A,mg,1,1 mL,SOLUCION INYECTABLE
P01CX01,PENTAMIDINA ISETIONATO,PENTAMIDINA DIISETIONATO,INVIMA 2012 M-012751-R2,Vigente,Activo,INHALACION,A,mg,300,VIAL,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE
A11DB99,COMPLEJO B,NICOTINAMIDA,INVIMA 2013M-014327-R2,Vigente,Activo,ORAL,A,mg,120,Cápsula blanda de gelatina,CAPSULA BLANDA
C05CX01,TRIBENOSIDA,TRIBENOSIDO,INVIMA 2013M-004351-R3,Vigente,Inactivo,ORAL,A,mg,400,cápsula blanda,CAPSULA BLANDA
C09AA04,PERINDOPRIL,PERINDOPRIL TERT-BUTILAMINA,INVIMA 2014M-14400-R-2,Vigente,Inactivo,ORAL,A,mg,4,Tableta,TABLETA
H03BB02,TIAMAZOL,METIMAZOL TIAMAZOL,INVIMA 2012M-004189-R3,Vigente,Activo,ORAL,A,mg,5,TABLETA,TABLETA
N05CD05,TRIAZOLAM,TRIAZOLAM,INVIMA 2012 M-013525 - R2,Vigente,Activo,ORAL,A,mg,25,TABLETA,TABLETA
N05AL01,SULPIRIDA,SULPIRIDA,INVIMA 2007 M-006230-R1,Vigente,Activo,ORAL,B,g,5,100 mL DE JARABE,SOLUCION ORAL
B05XA16,CARDIOPLEGIA SOLUTIONS,CITRATO DE POTASIO MONOHIDRATO USP,INVIMA 2005M-001846-R1,Vigente,Activo,TOPICA EXTERNA,C,g,86,100 mL,SOLUCION PARA PRESERVACION DE ORGANOS EN TRANSPLANTES
D02AX98,PETROLATO,PETROLATO BLANCO,INVIMA 2008 M-010290 R-1,Vigente,Activo,TOPICA EXTERNA,D,g,100,CADA 100 GRAMOS,UNGUENTO TOPICO
D01AC60,BIFONAZOL COMBINACIONES,BIFONAZOL,INVIMA 2005M-001063-R1,Vigente,Activo,TOPICA EXTERNA,D,g,1,100 g,UNGUENTO TOPICO
C02CA01,PRAZOSIN,PRAZOSINA CLORHIDRATO EQUIVALENTE A PRAZOSINA BASE,INVIMA 2012M-012990-R2,Vigente,Activo,ORAL,A,mg,1,TABLETA,TABLETA
N05AC02,TIORIDAZINA,TIORIDAZINA CLORHIDRATO,INVIMA M-005301R2,Vigente,Activo,ORAL,A,g,5,TABLETA,TABLETA DE LIBERACION PROLONGADA
J01DC10,CEFPROZIL,CEFPROZIL MONOHIDRATO EQUIVALENTE A 500 MG DE CEFPROZIL,INVIMA 2004M-014554-R1,Vigente,Activo,ORAL,A,mg,5298,TABLETA CUBIERTA,TABLETA CUBIERTA CON PELICULA
J07AP01,TIFOIDEA ORAL,ORGANISMOS VIABLES DE LA CEPA ATENUADA DE SALMONELLA TYPHI TY 21A  >2 X10 EXPONENTE 9,INVIMA 2005 M-005136-R2,Vigente,Activo,ORAL,A,CFUg,25,cada cápsula X 10000000000,CAPSULA CON CUBIERTA ENTERICA
P02CB01,PIPERAZINA,PIPERAZINA HEXAHIDRATO,INVIMA 2005 M-015201-R1,Vigente,Activo,ORAL,B,g,20,100 mL de JARABE,JARABE
D01AE16,AMOROLFINA,CLORHIDRATO DE AMOROLFINA  EQUIVALENTE A AMOROLFINA BASE,INVIMA 2014M-014392-R2,Vigente,Inactivo,TOPICA EXTERNA,D,g,5,100 mL,SOLUCION TOPICA
L01BB02,MERCAPTOPURINA,MERCAPTOPURINA,INVIMA 2005 M-005465-R2,Vigente,Activo,ORAL,A,mg,50,TABLETA,TABLETA
L04AX01,AZATIOPRINA,AZATIOPRINA,INVIMA 2004 M-005466-R2,Vigente,Activo,ORAL,A,mg,50,TABLETAS RECUBIERTAS,TABLETA CUBIERTA GRAGEA
A04AA03,TROPISETRON,TROPISETRONA CLORHIDRATO EQUIVALENTE A TROPISETRONA,INVIMA 2004 M-014534 R1,Vigente,Activo,PARENTERAL,A,g,5,Ampolla,SOLUCION INYECTABLE
L01BB03,TIOGUANINA,TIOGUANINA,INVIMA 2013M-005877-R3,Vigente,Activo,ORAL,A,mg,40,Comprimido,TABLETA
P01AC03,ETOFAMIDA,ETOFAMIDA,INVIMA 2005 M-005312-R2,Vigente,Activo,ORAL,B,g,2,100 mL,SUSPENSION ORAL
N07CA91,DIMENHIDRINATO,DIMENHIDRINATO,INVIMA 2005 M-006218-R2,Vigente,Activo,ORAL,A,mg,50,Tableta,TABLETA
N01AX03,KETAMINA,KETAMINA CLORHIDRATO EQUIVALENTE A KETAMINA BASE,INVIMA 2007M-006074-R1,Vigente,Activo,INTRAMUSCULAR,A,mg,500,AMPOLLA DE 10 mL,SOLUCION INYECTABLE
V08BA02,BARIO SULFATO SIN AGENTES  SUSPENDIDOS,SULFATO DE BARIO     G X  84 CONTIENE PP  SULFATO  DE   BARIO 98955  POLIOXIETILENO  GLICERIL  MONOOLEATO   TAGAT  02 01  SIMETICONA  EMULSIÓN   09   CITRATO DE  SODIO  0705  CARRAGENINA  DE SODIO  015,INVIMA 2006 M-004495 R-1,Vigente,Activo,ORAL,B,g,49744,100 mL,SUSPENSION ORAL
V03AN01,OXIGENO,OXIGENO GASEOSO MEDICINAL 995  DE PUREZA CADA M3DE OXIGENO GASEOSO COMPRIMIDO EN CILINDRO DE ALTA PRESIÓN EQUIVALE A 1000 L DE OXIGENO GASEOSO CADA LITRO DE OXIGENO LIQUIDO ALMACENADO EN CONTENEDORES CRIOGÉNICOS EQUIVALE A 861 LITROS DE OXIGENO GA,INVIMA 2005 M-006368-R2,Vigente,Activo,INHALACION,F,m3,65,CILINDRO DE 7 METROS CUBICOS,GAS
M09AX01,HIALURONICO ACIDO,ACIDO HIALURONICO SAL DE SODIO HYALECTIN R ,INVIMA 2008 M-010724 R-1,Vigente,Activo,INTRA-ARTICULAR,A,mg,20,VIAL X 2 ML,SOLUCION INYECTABLE
N01BB53,MEPIVACAINA COMBINACIONES,CLORHIDRATO DE MEPIVACAINA,INVIMA 2004 M-006225-R2,Vigente,Activo,PARENTERAL,A,mg,36,CARPULA DE 18 mL,SOLUCION INYECTABLE
N01BB03,MEPIVACAINA,CLORHIDRATO DE MEPIVACAINA,INVIMA 2004 M-006224-R2,Vigente,Activo,PARENTERAL,A,mg,54,CARPULA DE 18 mL,SOLUCION INYECTABLE
N01AB04,ENFLURANO,ENFLURANO,INVIMA 2004 M-006227-R2,Vigente,Activo,INHALACION,B,ml,100,100mL,SOLUCION PARA INHALACION
A06AD15,MACROGOL,POLIETILENGLICOL 3350,INVIMA 2004M-015336-R1,Vigente,Activo,ORAL,E,g,105,SOBRE DE 1096 g,POLVO PARA RECONSTITUIR A SOLUCION ORAL
D10AF01,CLINDAMICINA,CLINDAMICINA FOSFATO 1192 G EQUIVALENTE  A CLINDAMICINA BASE,INVIMA 2008 M-010305 R-1,Vigente,Activo,TOPICA EXTERNA,B,g,1,100 mL DE SOLUCION TOPICA,SOLUCION TOPICA
J01DF01,AZTREONAM,AZTREONAM,INVIMA 2005M-008786-R2,Vigente,Activo,PARENTERAL,A,g,1,Ampolla,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE
V04CB01,VITAMINA A CONCENTRADOS,VITAMINA A PALMITATO EQUIVALENTE A VITAMINA A,INVIMA 2009 M-006211-R2,Vigente,Activo,ORAL,A,IU,30000,CÁPSULA,CAPSULA BLANDA
A01AB17,METRONIDAZOL,METRONIDAZOL BENZOILO EQUIVALENTE A METRONIDAZOL BASE,INVIMA 2008 M-13022 R-1,Vigente,Activo,ORAL,B,g,5,100mL DE SUSPENSION,SUSPENSION ORAL
J04AB03,RIFAMICINA,RIFAMICINA SV SODICA EQUIVALENTE A RIFAMICINA SV,INVIMA 2005 M-005965-R2,Vigente,Activo,TOPICA EXTERNA,B,g,1,100 mL DE SOLUCION,SOLUCION TOPICA
N06AA12,DOXEPINA,DOXEPINA CLORHIDRATO 5654 MG EQUIVALENTE A DOXEPINA BASE,INVIMA 2005M-001694-R1,Vigente,Activo,ORAL,A,mg,50,TABLETA,TABLETA
L01XX11,ESTRAMUSTINA,FOSFATO SODICO DE ESTRAMUSTINA MONOHIDRATO EQUIVALENTE A 140 MG DE ESTRAMUSTINA FOSFATO EN FORMA ANHIDRA,INVIMA 2004M-014883-R1,Vigente,Activo,ORAL,A,mg,1567,CAPSULA,CAPSULA DURA
G03AB04,NORETISTERONA Y ESTROGENO,ENANTATO DE NORETISTERONA,INVIMA 2005 M-015153R1,Vigente,Activo,PARENTERAL,A,mg,50,1 mL,SOLUCION INYECTABLE
G02CB04,QUINAGOLIDA,QUINAGOLIDA CLORHIDRATO EQUIVALENTE A 00750 MG DE  QUINAGOLIDA BASE,INVIMA 2005M-001834 - R1,Vigente,Inactivo,ORAL,A,mg,819,Comprimido tableta,TABLETA
L03AC01,ALDESLEUKIN,INTERLEUKINA 2 RECOMBINANTE HUMANA,INVIMA 2005 M-000146 R1,Vigente,Activo,INTRAVENOSA,A,IU,18000000,FRASCO AMPOLLA,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
B02AA02,TRANEXAMICO ACIDO,ACIDO TRANEXÁMICO,INVIMA 2008 M-011537 R-1,Vigente,Inactivo,INTRAVENOSA,A,mg,500,AMPOLLA POR 5 mL,SOLUCION INYECTABLE
A12CX01,SUPLEMENTO DE MINERALES OTROS PRODUCTOS,CLORURO DE HIERRO II TETRAHIDRATADO,INVIMA 2005M-000762-R1,Vigente,Activo,PARENTERAL,A,mg,6958,10 mL,SOLUCION ESTERIL PARA IRRIGACION
C01DA02,GLICERIL TRINITRATO,NITROGLICERINA ADICIONADA COMO NITROGLICERINA DILUIDA USP,INVIMA 2006 M-005375-R1,Vigente,Activo,INTRAVENOSA,A,mg,40,X 100 ML,SOLUCION INYECTABLE
J05AX05,INOSINE PRANOBEX,METISOPRINOL,INVIMA 2006M-007012-R2,Vigente,Activo,ORAL,B,g,5,x 100 ML,JARABE
G03GA01,GONADOTROPINA CORIONICA,GONADOTROPINA CORIONICA,INVIMA 2005 M-001441R1,Vigente,Activo,INTRAMUSCULAR,A,UI,5000,CADA AMPOLLA,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
P01BA03,PRIMAQUINA,PRIMAQUINA FOSFATO  USP 
EQUIVALENTE A PRIMAQUINA BASE,INVIMA 2005M-007149-R2,Vigente,Activo,ORAL,A,mg,15,TABLETA,TABLETA
D06BX01,METRONIDAZOL,METRONIDAZOL,INVIMA 2006M-005058-R1,Vigente,Activo,TOPICA EXTERNA,D,g,75,100 g,GEL TOPICO
D08AX03,PROPANOL,PROPANOLOL CLORHIDRATO,INVIMA 2005 M-000163 R1,Vigente,Activo,ORAL,A,mg,40,TABLETAS,TABLETA
R01AC03,AZELASTINA,AZELASTINA CLORHIDRATO,INVIMA 2007M-006247-R1,Vigente,Activo,INTRANASAL,B,g,1,100 mL,SOLUCION  NASAL
B01AB51,HEPARINA COMBINACIONES,HEPARINA SODICA USP,INVIMA 2006M-004667-R1,Vigente,Activo,INTRAVENOSA,A,IU,10000,100 mL de SOLUCION,SOLUCION INYECTABLE
S01EC03,DORZOLAMIDA,DORZOLAMIDA CLORHIDRATO EQUIVALENTE A DORZOLAMIDA BASE  20 MG,INVIMA 2007M-006524-R1,Vigente,Activo,CONJUNTIVAL,C,mg,2226,1mL,SOLUCION OFTALMICA
L02AE04,TRIPTORELIN,TRIPTORELIN COMO TRIPTORELIN PAMOATO 56MG,INVIMA 2005M-003326 - R1,Vigente,Activo,INTRAMUSCULAR,A,mg,375,CADA FRASCO VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
S01HA04,PROXIMETACAINA,CLORHIDRATO DE PROPARACAINA,INVIMA 2005 M-07585-R2,Vigente,Activo,CONJUNTIVAL,C,mg,5,1 mL de SOLUCION,SOLUCION OFTALMICA
S01HA07,LIDOCAINA,LIDOCAINA CLORHIDRATO,INVIMA 2007M-006488 R1,Vigente,Activo,DENTAL,A,mg,36,CARTUCHO x 18 mL,SOLUCION INYECTABLE
N02AC52,METADONA COMB EXCLUYENDO SICOLEPTICOS,METADONA CLORHIDRATO USP,INVIMA 2006M-003841 R1,Vigente,Activo,ORAL,A,mg,40,CADA TABLETA,TABLETA
A07EC01,SULFASALAZINA,SULFASALAZINA,INVIMA 2008 M-011406 R-1,Vigente,Activo,ORAL,A,mg,500,TABLETA CON  CUBIERTA ENTERICA GRAGEA,TABLETA CON CUBIERTA ENTERICAGRAGEA
J01DH02,MEROPENEM,MEROPENEM TRIHIDRATO 1140 EQUIVALENTE A MEROPENEM ANHIDRO,INVIMA 2007M-006423-R1,Vigente,Inactivo,INTRAVENOSA,A,mg,1000,FRASCO AMPOLLA,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE
J01GA01,ESTREPTOMICINA,ESTREPTOMICINA SULFATO 125 G  EQUIVALENTE A ESTREPTOMICINA BASE,INVIMA 2006M-004918-R1,Vigente,Activo,INTRAMUSCULAR,A,g,1,FRASCO AMPOLLA DE 10mL,POLVO ESTERIL PARA RECONSTITUIR A SOLUCION INYECTABLE
J01AA04,LIMECICLINA,LIMECICLINA EQUIVALENTE A TETRACICLINA BASE,INVIMA 2007M-006071-R1,Vigente,Activo,ORAL,A,mg,150,CAPSULA,CAPSULA DURA
D07AA01,METILPREDNISOLONA,METILPREDNISOLONA ACEPONATO,INVIMA M-007197 R1,Vigente,Activo,TOPICA EXTERNA,C,g,1,100 g DE CREMA,CREMA TOPICA
A02BC02,PANTOPRAZOL,PANTOPRAZOL SODICO SESQUIHIDRATO 4510 MG EQUIVALENTE A PANTOPRAZOL,INVIMA 2006M-005136-R1,Vigente,Activo,ORAL,A,mg,40,x TABLETA CUBIERTA GRAGEA,TABLETA CON CUBIERTA ENTERICAGRAGEA
V08CA03,GADODIAMIDA,GADODIAMIDA,INVIMA 2008M-010018 R1,Vigente,Activo,INTRAVENOSA,A,mg,287,1  mL  DE  SOLUCIÓN  INYECTABLE,SOLUCION INYECTABLE
G03AA09,DESOGESTREL Y ESTROGENO,DESOGESTREL,INVIMA 2006M-005411 - R1,Vigente,Activo,ORAL,A,mg,15,tableta comprimido,TABLETA
G04BX06,FENAZOPIRIDINA,CLORHIDRATO DE FENILAZOPIRIDINA,INVIMA 2006 M-00539-R1,Vigente,Activo,ORAL,A,mg,200, TABLETA RECUBIERTA,TABLETA CUBIERTA CON PELICULA
D04AX99,OXIDO DE ZINCCALAMINAALCOHOL BENCILICO,ÓXIDO DE ZINC,INVIMA 2009 M-12752 R-1,Vigente,Activo,TOPICA EXTERNA,D,g,5,100 g,CREMA TOPICA
L01XX19,IRINOTECAN, IRINOTECAN CLORHIDRATO TRIHIDRATO,INVIMA 2008M-006836 R1,Vigente,Activo,INTRAVENOSA,C,mg,20,mL,SOLUCION INYECTABLE
A06AC01,ISPAGULA PSYLLA SEMILLAS,ISPAGHULA HUSK CÁSCARA DE SEMILLA DE PLANTAGO OVATA,INVIMA 2009 M-012497 R1,Vigente,Activo,ORAL,E,g,325,SOBRE  POR 5 g,GRANULOS
M03AC11,CISATRACURIO,BESILATO DE CISATRACURIO EQUIVALENTE A CISATRACURIO BASE,INVIMA 2007M-006248-R1,Vigente,Activo,PARENTERAL,A,mg,10,AMPOLLA DE 5 mL,INYECTABLES
C01EB10,ADENOSINA,ADENOSINA,INVIMA 2007M-006671 R1,Vigente,Activo,INTRAVENOSA,A,mg,6,AMPOLLA POR 2 mL,SOLUCION INYECTABLE
H04AA01,GLUCAGON,GLUCAGON COMO CLORHIDRATO   1 UI,INVIMA 2007M-006303-R1,Vigente,Activo,INTRAMUSCULAR,A,mg,1,x FRASCO VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
G02AD02,DINOPROSTONE,DINOPROSTONA PROSTAGLANDINA E 2,INVIMA 2008 M-007054-R1,Vigente,Activo,VAGINAL,A,mg,10,OVULO,OVULO
A01AA04,ESTAÑO FLUORURO,FLUORURO ESTANNOSO,INVIMA 2008 M-007270-R1,Vigente,Activo,DENTAL,D,g,4,100 g de GEL,CREMAS GELES UNGUENTOS Y PASTAS
G03CX01,TIBOLONA,TIBOLONA,INVIMA2008 M-010397-R1,Vigente,Activo,ORAL,A,mg,25,TABLETA,TABLETA
V06DC01,GLUCOSA,DEXTROSA MONOHIDRATO EQUIVALENTES A DEXTROSA ANHIDRA,INVIMA 2008 M-010660-R1,Vigente,Activo,PARENTERAL,A,g,50,100 mL,SOLUCION INYECTABLE
L03AB03,INTERFERON GAMMA, INTERFERON HUMANO RECOMBINANTE GAMMA-1-B EQUIVALENTE A 2000000 UI,INVIMA 2007M-006764-R1,Vigente,Activo,SUBCUTANEA,A,mg,1,VIAL  DE 05mL,SOLUCION INYECTABLE
P01BB51,PROGUANILO COMBINACIONES,ATOVACUONA,INVIMA 2009 M-13931-R1,Vigente,Activo,ORAL,A,mg,250,TABLETA RECUBIERTA,TABLETA RECUBIERTA
A01AB13,TETRACICLINA,TETRACICLINA CLORHIDRATO 541030 MG EQUIVALENTE A TETRACICLINA BASE,INVIMA 2009 M-012967-R1,Vigente,Activo,ORAL,A,mg,500,CAPSULA,CAPSULA DURA
V08AB11,IOBITRIDOL,IOBITRIDOL CORRESPONDIENTE A YODO,INVIMA M-010665,Vigente,Activo,INTRAVENOSA,A,g,30,100 mL,SOLUCION INYECTABLE
C09BA02,ENALAPRIL Y DIURETICOS,MALEATO DE ENALAPRIL,INVIMA 2008 M-011802 R-1,Vigente,Activo,ORAL,A,mg,20,TABLETA,TABLETA
V10XA02,IOBENGUANE 131I,IOBENGUANE  YODO 131,INVIMA 2008 M-011659 R1,Vigente,Activo,PARENTERAL,A,MBq,370,POR 1 mL,SOLUCION INYECTABLE
L04AC02,BASILIXIMAB,BASILIXIMAB,INVIMA 2009 M-12860-R1,Vigente,Activo,INTRAVENOSA,A,mg,20,vial con 20 mg de polvo liofilizado,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
L02BG06,EXEMESTANO,EXEMESTANO,INVIMA 2010 M-13912 R1,Vigente,Activo,ORAL,A,mg,25,TABLETA,TABLETA RECUBIERTA
N03AA02,FENOBARBITAL,FENOBARBITAL USP,INVIMA M-14109,Vigente,Activo,ORAL,A,mg,10,TABLETA,TABLETA
C01CA03,NOREPINEFRINA,BITARTRATO DE NOREPINEFRINA MONOHIDRATO EQUIVALENTE A NOREPINEFRINA BASE,INVIMA 2010 M-14379 R1,Vigente,Activo,INTRAVENOSA,A,mg,4,FRASCO VIAL,SOLUCION INYECTABLE
L01DC01,BLEOMICINA,SULFATO DE BLEOMICINAEQUIVALENTE A BLEOMICINA BASE,INVIMA 2010 M-14230-R1,Vigente,Activo,INTRAMUSCULAR,A,U,15,LIOFILIZADO PARA SOLUCION INYECTABLE,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
D08AJ01,BENZALCONIO,CLORURO DE BENZALCONIO,INVIMA 2010 M-014539 R1,Vigente,Activo,TOPICA EXTERNA,B,g,2,100 ml,SOLUCION TOPICA
B01AD02,ALTEPLASE,ALTEPLASE ACTIVADOR TISULAR DEL PLASMINOGENO HUMANO RECOMBINANTE,INVIMA 2008 M-010394 R2,Vigente,Inactivo,INTRAVENOSA,A,mg,50,FRASCO  VIAL DE 50mL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
S01GA02,TETRIZOLINA,TETRAHIDROZOLINA CLORHIDRATO,INVIMA 2006 M-004508 R-1,Vigente,Activo,CONJUNTIVAL,C,mg,5,mililitro,SOLUCION OFTALMICA
S01GX05,LODOXAMIDA,LODOXAMIDA TROMETAMINA EQUIVALENTE A LODOXAMIDA,INVIMA 2005M- 003000 R-1,Vigente,Activo,CONJUNTIVAL,C,mg,1,CADA mL CONTIENE,SOLUCION OFTALMICA
R03AK07,FORMOTEROL Y OTROS FARMACOS PARA ENFERMEDAD OBSTRUCTIVA DE LA VIA AEREA,BUDESONIDA MICRONIZADA,INVIMA 2012M-0001216-R1,Vigente,Activo,INHALACION,A,mcg,160,DOSIS,POLVO PARA INHALACION
V07AB99,AGUA DESTILADA,AGUA ESTERIL PARA INYECCION 5 Ó,INVIMA 2006M-005418-R1,Vigente,Activo,PARENTERAL,C,ml,10,AMPOLLA,SOLUCION INYECTABLE
S01ED51,TIMOLOL COMBINACIONES,LATANOPROST,INVIMA 2012M-0000821-R1,Vigente,Activo,CONJUNTIVAL,C,æg,50,1 mL,SOLUCION OFTALMICA
J05AB06,GANCICLOVIR,GANCICLOVIR SODICO EQUIVALENTE A GANCICLOVIR,INVIMA 2005M- 002251-R1,Vigente,Activo,PARENTERAL,A,mg,500,VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
S01CA03,HIDROCORTISONA Y ANTIINFECCIOSOS,CIPROFLOXACINA BASE,INVIMA 2011M-0000361-R1,Vigente,Activo,OTICO AURICULAR,C,mg,3,mL,SOLUCION OTICA
S01EE04,TRAVOPROST,TRAVOPROST,INVIMA 2011M-0000327-R1,Vigente,Activo,CONJUNTIVAL,C,mg,4,1mL,SOLUCION OFTALMICA
G03FA02,HIDROXIPROGESTERONA Y ESTROGENO,ACETOFÉNIDO DE DIHIDROXIPROGESTERONA DROXONE,INVIMA 2005M- 007754 - R2,Vigente,Activo,INTRAMUSCULAR,A,mg,150,JERINGA PRELLENA,SOLUCION INYECTABLE
C09CA07,TELMISARTAN,TELMISARTAN,INVIMA 2009 M-013413 R1,Vigente,Activo,ORAL,A,mg,80,COMPRIMIDO,TABLETA
S01EB01,PILOCARPINA,CLORHIDRATO DE PILOCARPINA USP,INVIMA 2011M-0000397-R1,Vigente,Activo,ORAL,A,mg,5,Tableta cubierta,TABLETA CUBIERTA CON PELICULA
B01AC09,EPOPROSTENOL,EPOPROSTENOL SODICO EQUIVALENTE A EPOPROSTENOL,INVIMA 2012M-0001102-R1,Vigente,Activo,INTRAVENOSA,A,mg,15,VIAL,POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE
S01ED02,BETAXOLOL,CLORHIDRATO DE BETAXOLOL EQUIVALENTE A 50 DEBETAXOLOL BASE,INVIMA 2007M-006393 R1,Vigente,Activo,INTRAOCULAR,C,mg,56,1mL,SOLUCION OFTALMICA
S01GX08,KETOTIFENO,KETOTIFENO HIDROGENO FUMARATO EQUIVALENTE A KETOTIFENO,INVIMA 2011M-0000532-R1,Vigente,Activo,CONJUNTIVAL,C,mg,25,1 mL DE SOLUCION OFTALMICA,SOLUCION OFTALMICA
R06AX27,DESLORATADINA,DESLORATADINA,INVIMA 2012M-0000523-R1,Vigente,Activo,ORAL,A,mg,5,TABLETA,TABLETA RECUBIERTA
S03CA01,DEXAMETASONA Y ANTIINFECCIOSOS,CIPROFLOXACINO CLORHIDRATO EQUIVALENTE A CIPROFLOXACINO BASE,INVIMA 2012M-0000534-R1,Vigente,Activo,CONJUNTIVAL,C,mg,3,1 mL,SUSPENSION OFTALMICA
B03AD03,FERROSO SULFATO,SULFATO FERROSO HEPTAHIDRATADO USP EQUIVALENTE A 105 MG DE HIERRO ELEMENTAL,INVIMA 2007M-007047-R2,Vigente,Activo,ORAL,A,mg,525,TABLETA,TABLETA DE LIBERACION PROLONGADA
L01AA02,CLORAMBUCIL,CLORAMBUCILO,INVIMA 2006 M-005468 -R2,Vigente,Activo,ORAL,A,mg,21,TABLETA,TABLETA RECUBIERTA
