1546900000,4,Secretaría de MONIQUIRA,,,,,,15469,15
1547600000,4,Secretaría de MOTAVITA,,,,,,15476,15
1548000000,4,Secretaría de MUZO,,,,,,15480,15
1549100000,4,Secretaría de NOBSA,,,,,,15491,15
1549400000,4,Secretaría de NUEVO COLON,,,,,,15494,15
1550000000,4,Secretaría de OICATA,,,,,,15500,15
1550700000,4,Secretaría de OTANCHE,,,,,,15507,15
1551100000,4,Secretaría de PACHAVITA,,,,,,15511,15
1551400000,4,Secretaría de PAEZ,,,,,,15514,15
1551600000,4,Secretaría de PAIPA,,,,,,15516,15
1551800000,4,Secretaría de PAJARITO,,,,,,15518,15
1552200000,4,Secretaría de PANQUEBA,,,,,,15522,15
1553100000,4,Municipal de PAUNA,,,,,,15531,15
1553300000,4,Secretaría de PAYA,,,,,,15533,15
1553700000,4,Secretaría de PAZ DE RIO,,,,,,15537,15
1554200000,4,Secretaría de PESCA,,,,,,15542,15
1555000000,4,Secretaría de PISBA,,,,,,15550,15
1557200000,4,Secretaría de PUERTO BOYACA,,,,,,15572,15
1558000000,4,Municipal de QUíPAMA,,,,,,15580,15
1559900000,4,Secretaría de RAMIRIQUI,,,,,,15599,15
1560000000,4,Secretaría de RAQUIRA,,,,,,15600,15
1562100000,4,Secretaría de RONDON,,,,,,15621,15
1563200000,4,Secretaría de SABOYA,,,,,,15632,15
1563800000,4,Secretaría de SACHICA,,,,,,15638,15
1564600000,4,Secretaría de SAMACA,,,,,,15646,15
1566000000,4,Secretaría de SAN EDUARDO,,,,,,15660,15
1566400000,4,Secretaría de SAN JOSE DE PARE,,,,,,15664,15
1566700000,4,Secretaría de SAN LUIS DE GACENO,,,,,,15667,15
1567300000,4,Secretaría de SAN MATEO,,,,,,15673,15
1567600000,4,Secretaría de SAN MIGUEL DE SEMA,,,,,,15676,15
1568100000,4,Secretaría de SAN PABLO DE BORBUR,,,,,,15681,15
1568600000,4,Secretaría de SANTANA,,,,,,15686,15
1569000000,4,Secretaría de SANTA MARIA,,,,,,15690,15
1569300000,4,Secretaría de SANTA ROSA DE VITERBO,,,,,,15693,15
1569600000,4,Secretaría de SANTA SOFIA,,,,,,15696,15
1572000000,4,Secretaría de SATIVANORTE,,,,,,15720,15
1572300000,4,Secretaría de SATIVASUR,,,,,,15723,15
1574000000,4,Secretaría de SIACHOQUE,,,,,,15740,15
1575300000,4,Secretaría de SOATA,,,,,,15753,15
1575500000,4,Secretaría de SOCOTA,,,,,,15755,15
1575700000,4,Secretaría de SOCHA,,,,,,15757,15
1575900000,4,Secretaría de SOGAMOSO,,,,,,15759,15
1576100000,4,Secretaría de SOMONDOCO,,,,,,15761,15
1576200000,4,Secretaría de SORA,,,,,,15762,15
1576300000,4,Secretaría de SOTAQUIRA,,,,,,15763,15
1576400000,4,Secretaría de SORACA,,,,,,15764,15
1577400000,4,Secretaría de SUSACON,,,,,,15774,15
1577600000,4,Secretaría de SUTAMARCHAN,,,,,,15776,15
1577800000,4,Secretaría de SUTATENZA,,,,,,15778,15
1579000000,4,Secretaría de TASCO,,,,,,15790,15
1579800000,4,Secretaría de TENZA,,,,,,15798,15
1580400000,4,Secretaría de TIBANA,,,,,,15804,15
1580600000,4,Secretaría de TIBASOSA,,,,,,15806,15
1580800000,4,Secretaría de TINJACA,,,,,,15808,15
1581000000,4,Secretaría de TIPACOQUE,,,,,,15810,15
1581400000,4,Secretaría de TOCA,,,,,,15814,15
1581600000,4,Secretaría de TOGüI,,,,,,15816,15
1582000000,4,Secretaría de TOPAGA,,,,,,15820,15
1582200000,4,Secretaría de TOTA,,,,,,15822,15
1583200000,4,Secretaría de TUNUNGUA,,,,,,15832,15
1583500000,4,Secretaría de TURMEQUE,,,,,,15835,15
1583700000,4,Secretaría de TUTA,,,,,,15837,15
1583900000,4,Secretaría de TUTAzA,,,,,,15839,15
1584200000,4,Secretaría de UMBITA,,,,,,15842,15
1586100000,4,Municipal de VENTAQUEMADA,,,,,,15861,15
1587900000,4,Secretaría de VIRACACHA,,,,,,15879,15
1589700000,4,Secretaría de ZETAQUIRA,,,,,,15897,15
1700000000,4,DIRECCION SECCIONAL DE SALUD DE CALDAS,ANDRES MAURICIO GAITAN GUZMAN (E),Calle 49 26-46,(096) 8783023/94 - 3007843640,saludpublica@saludcaldas.gov.co--dosorio@saluddecaldas.gov.co; gestion.administrativa@saluddecaldas.gov.co,,17000,17
1700100000,4,Secretaria de Salud Municipal de MANIZALES,DAVID GOMEZ SPRINGSTUVE,Edificio Leonidas Londoño. Pisos 12-14,TEL:720672-76 / 20717 720680-Fax: 7206380,,,17001,17
1701300000,4,Municipal de AGUADAS,GLORIA CONSUELO SANCHEZ AGUDELO,CALLE 6 NRO 5 23,3148304988,gloriaaguadas@hotmail.com,,17013,17
1704200000,4,Municipal de ANSERMA,MARIA EUGENIA BERMUDEZ SALAZAR,CALLE 7 Nº 4-22,853692,salud@anserma-caldas.gov.co,,17042,17
1705000000,4,Secretaría de ARANZAZU,,,,,,17050,17
1708800000,4,Municipal de BELALCáZAR,Carlos Arturo Hernandez Arango,Calle 15 No. 4-17,8601655,dlsbelalcazar@hotmail.com,,17088,17
1717400000,4,Municipal de CHINCHINá,,,,,,17174,17
1727200000,4,Municipal de FILADELFIA,,,,,,17272,17
1738000000,4,Municipal de LA DORADA,,,,,,17380,17
1738800000,4,Municipal de LA MERCED,,,,,,17388,17
1743300000,4,Municipal de MANZANARES,,,,,,17433,17
1744200000,4,Secretaría de MARMATO,,,,,,17442,17
1744400000,4,Secretaría de MARQUETALIA,,,,,,17444,17
1744600000,4,Secretaría de MARULANDA,,,,,,17446,17
1748600000,4,Secretaría de NEIRA,,,,,,17486,17
1749500000,4,Secretaría de NORCASIA,,,,,,17495,17
1751300000,4,Municipal de PáCORA,JORGE LUIS CALVO RAMIREZ,Carrera 4 No 5-72,8670213,salud@municipiodepacora.gov.co,,17513,17
1752400000,4,Municipal de PALESTINA,,,,,,17524,17
1754100000,4,Municipal de PENSILVANIA,BLANCA AZUCENA TORO GIRALDO,PLAZA PRINCIPAL,8555171/8555153,saludpens@yahoo.es,,17541,17
1761400000,4,Municipal de RIOSUCIO,,,,,,17614,17
1761600000,4,Secretaría de RISARALDA,,,,,,17616,17
1765300000,4,Secretaría de SALAMINA,,,,,,17653,17
1766200000,4,Secretaría de SAMANA,,,,,,17662,17
1766500000,4,Secretaría de SAN JOSE,,,,,,17665,17
1777700000,4,Secretaría de SUPIA,,,,,,17777,17
1786700000,4,Secretaría de VICTORIA,,,,,,17867,17
1787300000,4,Secretaría de VILLAMARIA,,,,,,17873,17
1787700000,4,Municipal de VITERBO,,,,,,17877,17
1800000000,4,DIRECCION INSTITUTO DEPARTAMENTAL DE SALUD,ANICIO JONAS MOSQUERA MOSQUERA,Calle 18 No. 8-10,(098) 4352160 EXT 205 - 3118530709,salud@idesac.gov.co,,18000,18
1800100000,4,Secretaria Municipal de Salud de Florencia,SANDRA LILIANA VALLEJO,Edificio de la Alcaldia Municipal,098353328 fax 4345298-3108163776,,,18001,18
1802900000,4,Secretaría de ALBANIA,,,,,,18029,18
1809400000,4,Secretaría de BELEN de los ANDAQUIES,,,,,,18094,18
1815000000,4,Secretaría de CARTAGENA DEL CHAIRA,,,,,,18150,18
1820500000,4,Secretaría de CURILLO,,,,,,18205,18
1824700000,4,Secretaría de EL DONCELLO,,,,,,18247,18
1825600000,4,Secretaría de EL PAUJIL,,,,,,18256,18
1841000000,4,Secretaría de LA MONTANITA,,,,,,18410,18
1846000000,4,Secretaría de MILAN,,,,,,18460,18
1847900000,4,Secretaría de MORELIA,,,,,,18479,18
1859200000,4,Secretaría de PUERTO RICO,,,,,,18592,18
1861000000,4,Secretaría de SAN JOSE DEl FRAGuA,,,,,,18610,18
1875300000,4,Secretaría de SAN VICENTE DEL CAGUAN,,,,,,18753,18
1875600000,4,Secretaría de SOLANO,,,,,,18756,18
1878500000,4,Secretaría de SOLITA,,,,,,18785,18
1886000000,4,Secretaría de VALPARAISO,,,,,,18860,18
1900000000,4,DIRECCION DEPARTAMENTAL DE SALUD,IVAN GERARDO GUERRERO GUEVARA,Calle 5a No. 15-57,(092) 8209607-8209613*39 - 8209601 - 8209602,ddsc@mixmail.com--esescauca@yahoo.com,,19000,19
1900100000,4,Secretaria Municipal de Salud de Popayán,DUVAN QUINTERO,Carrera 6A No. 4-21,243623-243370 fax 2422032-3,,,19001,19
1902200000,4,Secretaría de ALMAGUER,,,,,,19022,19
1905000000,4,Secretaría de ARGELIA,,,,,,19050,19
1907500000,4,Secretaría de BALBOA,,,,,,19075,19
1910000000,4,Secretaría de BOLIVAR,,,,,,19100,19
1911000000,4,Secretaría de BUENOS AIRES,,,,,,19110,19
1913000000,4,Secretaría de CAJIBIO,,,,,,19130,19
1913700000,4,Secretaría de CALDONO,,,,,,19137,19
1914200000,4,Secretaría de CALOTO,,,,,,19142,19
1921200000,4,Secretaría de CORINTO,,,,,,19212,19
1925600000,4,Secretaría de EL TAMBO,,,,,,19256,19
1929000000,4,Secretaría de FLORENCIA,,,,,,19290,19
1930000000,4,Secretaría de GUACHENE,,,,,,19300,19
1931800000,4,Secretaría de GUAPI,,,,,,19318,19
1935500000,4,Secretaría de INZA,,,,,,19355,19
1936400000,4,Secretaría de JAMBALO,,,,,,19364,19
1939200000,4,Secretaría de LA SIERRA,,,,,,19392,19
1939700000,4,Secretaría de LA VEGA,,,,,,19397,19
1941800000,4,Secretaría de LOPEZ,,,,,,19418,19
1945000000,4,Secretaría de MERCADERES,,,,,,19450,19
1945500000,4,Secretaría de MIRANDA,,,,,,19455,19
1947300000,4,Secretaría de MORALES,,,,,,19473,19
1951300000,4,Secretaría de PADILLA,,,,,,19513,19
1953200000,4,Municipal de PATíA,,,,,,19532,19
1953300000,4,Secretaría de PIAMONTE,,,,,,19533,19
1954800000,4,Secretaría de PIENDAMO,,,,,,19548,19
1957300000,4,Secretaría de PUERTO TEJADA,,,,,,19573,19
1958500000,4,Secretaría de PURACE,,,,,,19585,19
1962200000,4,Secretaría de ROSAS,,,,,,19622,19
1969300000,4,Secretaría de SAN SEBASTIAN,,,,,,19693,19
1969800000,4,Secretaría de SANTANDER DE QUILICHAO,,,,,,19698,19
1970100000,4,Secretaría de SANTA ROSA,,,,,,19701,19
1974300000,4,Secretaría de SILVIA,,,,,,19743,19
1976000000,4,Secretaría de SOTARA,,,,,,19760,19
1978000000,4,Secretaría de SUAREZ,,,,,,19780,19
1978500000,4,Secretaría de SUCRE,,,,,,19785,19
1980700000,4,Municipal de TIMBío,,,,,,19807,19
1980900000,4,Secretaría de TIMBIQUI,,,,,,19809,19
1982100000,4,Secretaría de TORIBIO,,,,,,19821,19
1982400000,4,Secretaría de TOTORO,,,,,,19824,19
1984500000,4,Secretaría de VILLA RICA,,,,,,19845,19
2000000000,4,SECRETARIA DEPARTAMENTAL DE SALUD,EFRAIN HERNANDO CABELLO DONADO,Transversal 18 No. 19-65,(095) 5713570 - 5600911 - 5801012 - 5600911 - 3162782673,salud@gobcesar.gov.co--seguridadcesar@yahoo.com hiliorozco@hotmail.com armandomestre@hotmail.com,,20000,20
2000100000,4,Secretaria de Salud Municipal de VALLEDUPAR,HERNAN JOSE MAYA CADAVID,Calle 16 No. 18-04,744831-744916-fax 742210,,,20001,20
2001100000,4,Municipal de AGUACHICA,,,,,,20011,20
2001300000,4,Municipal de AGUSTíN CODAZZI,HUGO FUENTES RAMIREZ,CRA 16 # 17-02,5766154-5765147,olmerzapata06@yahoo.com,,20013,20
2003200000,4,Municipal de ASTREA,,,,,,20032,20
2004500000,4,Municipal de BECERRIL,LLANETH SAEN,ALCALDIA MUNICIPAL,5768261 5768008,eirimo@hotmail.com,,20045,20
2006000000,4,Municipal de BOSCONIA,,,,,,20060,20
2017500000,4,Municipal de CHIMICHAGUA,,,,,,20175,20
2017800000,4,Secretaría de CHIRIGUANA,,,,,,20178,20
2022800000,4,Secretaría de CURUMANI,,,,,,20228,20
2023800000,4,Municipal de EL COPEY,DAINY TAPIAS MONTENEGRO,CARRERA 16 No. 9-10,5255703,hacienda_copey07@hotmail.com,,20238,20
2025000000,4,Municipal de EL PASO,YANIRIS MELO SERNA,CALLE 3 No. 3 - 52,5530041 3145495098,alcaldiaelpaso@hotmail.com,,20250,20
2029500000,4,Municipal de GAMARRA,DIANA ARLETH PEREZ BADILLO,CRA 39 No.4-56 aguachica cesar,(5) 5626206 - 5626207 5652682,diarleth@hotmail.com,,20295,20
2031000000,4,Municipal de GONZáLEZ,SECRETARIO,BARRIO PALOMAR GONZALEZ,0975636512,admin31@latinmail.com,,20310,20
2038300000,4,Municipal de LA GLORIA,MIRYAM GRANELA PEREZ,Calle Central # 4 - 07,3145693980,mirkegrape@yahoo.es,,20383,20
2040000000,4,Municipal de LA JAGUA de IBIRiCO,SILENA MOJICA CUADRO,Calle 6° N° 3A - 23,095 5769375 5769024,alcjaguaibi_2005@hotmail.com,,20400,20
2044300000,4,Municipal de MANAURE,,,,,,20443,20
2051700000,4,Municipal de PAILITAS,ADUL RAMIREZ AGUILAR,CALLE 6 N° 7-34,5287712,adulramirez@hotmail.com,,20517,20
2055000000,4,Municipal de PELAYA,,,,,,20550,20
2057000000,4,Secretaría de PUEBLO BELLO,,,,,,20570,20
2061400000,4,Municipal de RíO DE ORO,,,,,,20614,20
2062100000,4,Municipal de la paz,,,,,,20621,20
2071000000,4,Municipal de SAN ALBERTO,,,,,,20710,20
2075000000,4,Municipal de SAN DIEGO,LINA MARIA ARZUAGA ARZUAGA,.,035 5798433,.,,20750,20
2077000000,4,Municipal de SAN MARTÍN,ENNYS MILENA ROJAS RODRIGUEZ,Carrera 7 Nº 13-56,0955548171,secretariasaludsanmartinc@gmail.com,,20770,20
2078700000,4,Municipal de TAMALAMEQUE,,,,,,20787,20
2300000000,4,GOBERNACION DE CORDOBA - SECRETARIA DE DESARROLLO DE LA SALUD,ITALA FRANCO GUERRA,CALLE 10 No.25-105 PISO 2 CENTRO COMERCIAL DEL SUR SURICENTRO,(094) 7915505 - 7915506,prestacionesdeservicios@cordoba.gov.co,,23000,23
2300100000,4,Secretaría de Salud Municipal de Montería,ALONSO BERROCAL CANABAL,Calle 31 No. 6-09 Alcaldia Municipal,0947-825506-fax 825506-3135465711,,,23001,23
2306800000,4,Municipal de AYAPEL,Said chrgne vergara,ayapel,7706007 - 7724259,secretariasaluddeayapel@gmail.com,,23068,23
2307900000,4,Municipal de BUENAVISTA,TULIO LLORENTE,Calle 12 Cra 12 esquina,095 7712292,tuliodavidllorente@hotmal.com,,23079,23
2309000000,4,Municipal de CANALETE,MIGUEL FERNANDO GONZALEZ MUÑOZ,CALLE 3° CARRERA 5° CANALETE,3135349900,saludcanalete@hotmail.com,,23090,23
2316200000,4,Municipal de CERETé,ANA ISAZA SANCHEZ,CARRERA 12 N° 12-37,3156734297,anaela6@hotmail.com,,23162,23
2316800000,4,Municipal de CHIMá,RAFAEL ENRIQUE OROZCO CORDERO,CALLE DEL COMERCIO CHIMA,7678008,rafaorozco161061@yahoo.es,,23168,23
2318200000,4,Municipal de CHINú,DELSI PACHECO TORRES,Cra 8a N° 5 - 03,3002831165,delssie@hotmail.com,,23182,23
2318900000,4,Secretaría de CIENAGA DE ORO,,,,,,23189,23
2330000000,4,Municipal de COTORRA,NELFI NARVAEZ ESPITIA,Palacio Municipal,3114270871,madeloangoba@hotmail.com,,23300,23
2335000000,4,Secretaría de LA APARTADA,,,,,,23350,23
2341700000,4,Municipal de LORICA,ALINA ALTAMIRANDA,Calle 2 N° 14 - 13,3114392806,ssslorica@hotmail.com,,23417,23
2341900000,4,Secretaría de LOS CORDOBAS,,,,,,23419,23
2346400000,4,Municipal de MOMIL,ADRIANA GARCIA CARRASCAL,Cra 10 # 8 - 05,094 7763188,adriana.garciac@yahoo.es,,23464,23
2346600000,4,Municipal de MONTELíBANO,,,,,,23466,23
2350000000,4,Secretaría de MONITOS,,,,,,23500,23
2355500000,4,Municipal de PLANETA RICA,KATHIE BENAVIDES LUGO,Calle 18 Carrera 10 Esquina,3167595200,katybenavidezlugo@gmail-com,,23555,23
2357000000,4,Municipal de PUEBLO NUEVO,HERNANDO MIRANDA HERNANDEZ,Carrera 9 N° 11 - 85,3008051745,jefrey69@hotmail.com,,23570,23
2357400000,4,Municipal de PUERTO ESCONDIDO,ANGELA VICTORIA PEREZ MESTRA,Alcaldia de Puerto Escondido,3145551096,angelaperez82@hotmail.com,,23574,23
2358000000,4,Municipal de PUERTO LIBERTADOR,MARTHA FLOREZ PEREZ,PALACIO MUNICIPAL,0947727346,mflorezperez@gmail.com,,23580,23
2358600000,4,Municipal de PURíSIMA,,,,,,23586,23
2366000000,4,Municipal de SAHAGúN,IBETH PATRICIA BULA RICARDO,CALLE 14 N. 10-30,7778326,secresaludsahagun@hotmail.com,,23660,23
2367000000,4,Municipal de SAN ANDRéS SOTAVENTO,MARIO NOGUERA VERGARA,Alcaldia Municipal,3126157655,dairog03@hotmail.com,,23670,23
2367200000,4,Municipal de SAN ANTERO,AMALFI BAROOSO LOPEZ,Cra 14. No. 12D- 13,(094) 8110629 Ext. 123,saludsanantero@yahoo.es,,23672,23
2367500000,4,Municipal de SAN BERNARDO del VIENTO,JOSE LUIS DORIA DORIA,Calle 8° N° 8 - 02,3116581048,joseluisdor@yahoo.es,,23675,23
2367800000,4,Secretaría de SAN CARLOS,,,,,,23678,23
2368600000,4,Municipal de SAN PELAYO,GERMAN GUZMAN ZAMORA,Calle 6 Carrera 6,3145977137 -7633221,saludpelayo@hotmail.com,,23686,23
2380700000,4,Municipal de TIERRALTA,MARIA GLENIS RUIZ LORA,Calle 5 No. 14-46,(094) 7771854 3145931358,mgjruiz@hotmail.com,,23807,23
2385500000,4,Municipal de VALENCIA,,,,,,23855,23
2500000000,4,SECRETARIA DEPARTAMENTAL DE SALUD,SORAYA LOPEZ DIAZ (E),Calle 26 No.51-53,(091)4261248/1860 3008378959 2461886/91/92,ncastaneda@cundinamarca.gov.co--aflinares@cundinamarca.gov.co,,25000,25
2500100000,4,Secretaría de AGUA DE DIOS,,,,,,25001,25
2501900000,4,Secretaría de ALBAN,,,,,,25019,25
2503500000,4,Secretaría de ANAPOIMA,,,,,,25035,25
2504000000,4,Secretaría de ANOLAIMA,,,,,,25040,25
2505300000,4,Secretaría de ARBELAEZ,,,,,,25053,25
2508600000,4,Secretaría de BELTRAN,,,,,,25086,25
2509500000,4,Secretaría de BITUIMA,,,,,,25095,25
2509900000,4,Secretaría de BOJACA,,,,,,25099,25
2512000000,4,Secretaría de CABRERA,,,,,,25120,25
2512300000,4,Secretaría de CACHIPAY,,,,,,25123,25
2512600000,4,Municipal de CAJICá,SANDRA LILIANA CORREDOR ESPINEL,CALLE 2 No. 4-07,8795356,dianavargasgomez@gmail.com,,25126,25
2514800000,4,Secretaría de CAPARRAPI,,,,,,25148,25
2515100000,4,Secretaría de CAQUEZA,,,,,,25151,25
2515400000,4,Secretaría de CARMEN DE CARUPA,,,,,,25154,25
2516800000,4,Secretaría de CHAGUANI,,,,,,25168,25
2517500000,4,Secretaría de CHIA,,,,,,25175,25
2517800000,4,Secretaría de CHIPAQUE,,,,,,25178,25
2518100000,4,Secretaría de CHOACHI,,,,,,25181,25
2518300000,4,Secretaría de CHOCONTA,,,,,,25183,25
2520000000,4,Secretaría de COGUA,,,,,,25200,25
2521400000,4,Secretaría de COTA,,,,,,25214,25
2522400000,4,Municipal de CUCUNUBá,,,,,,25224,25
2524500000,4,Secretaría de EL COLEGIO,,,,,,25245,25
2525800000,4,Municipal de EL PEÑóN,,,,,,25258,25
2526000000,4,Secretaría de EL ROSAL,,,,,,25260,25
2526900000,4,Secretaría de FACATATIVA,,,,,,25269,25
2527900000,4,Secretaría de FOMEQUE,,,,,,25279,25
2528100000,4,Municipal de FOSCA,CARLOS EDUARDO ALVAREZ CHAWEZ,CALLE 3 Nº 1-20,(091)8490226,fosca@cundinamarca.gov.co,,25281,25
2528600000,4,Secretaría de FUNZA,,,,,,25286,25
2528800000,4,Secretaría de FUQUENE,,,,,,25288,25
2529000000,4,Secretaría de FUSAGASUGA,,,,,,25290,25
2529300000,4,Secretaría de GACHALA,,,,,,25293,25
2529500000,4,Secretaría de GACHANCIPA,,,,,,25295,25
2529700000,4,Secretaría de GACHETA,,,,,,25297,25
2529900000,4,Secretaría de GAMA,,,,,,25299,25
2530700000,4,Secretaría de GIRARDOT,,,,,,25307,25
2531200000,4,Secretaría de GRANADA,,,,,,25312,25
2531700000,4,Secretaría de GUACHETA,,,,,,25317,25
2532000000,4,Secretaría de GUADUAS,,,,,,25320,25
2532200000,4,Secretaría de GUASCA,,,,,,25322,25
2532400000,4,Secretaría de GUATAQUI,,,,,,25324,25
2532600000,4,Secretaría de GUATAVITA,,,,,,25326,25
2532800000,4,Secretaría de GUAYABAL DE SIQUIMA,,,,,,25328,25
2533500000,4,Secretaría de GUAYABETAL,,,,,,25335,25
2533900000,4,Secretaría de GUTIERREZ,,,,,,25339,25
2536800000,4,Secretaría de JERUSALEN,,,,,,25368,25
2537200000,4,Municipal de JUNíN,JOSENUMAEL JIMENEZ CASTILLO,KRA 4 N 3 - 15,8533037/036,elianarodriguez10@gmail.com,,25372,25
2537700000,4,Secretaría de LA CALERA,,,,,,25377,25
2538600000,4,Secretaría de LA MESA,,,,,,25386,25
2539400000,4,Secretaría de LA PALMA,,,,,,25394,25
2539800000,4,Secretaría de LA PENA,,,,,,25398,25
2540200000,4,Secretaría de LA VEGA,,,,,,25402,25
2540700000,4,Secretaría de LENGUAZAQUE,,,,,,25407,25
2542600000,4,Secretaría de MACHETA,,,,,,25426,25
2543000000,4,Secretaría de MADRID,,,,,,25430,25
2543600000,4,Secretaría de MANTA,,,,,,25436,25
2543800000,4,Secretaría de MEDINA,,,,,,25438,25
2547300000,4,Municipal de Mosquera,PAOLA ALEXANDRA LINARES ESCOBAR,Cra 1° N° 1 - 91,8277977,linares.pao@gmail.com,,25473,25
2548300000,4,Secretaría de NARINO,,,,,,25483,25
2548600000,4,Secretaría de NEMOCON,,,,,,25486,25
2548800000,4,Secretaría de NILO,,,,,,25488,25
2548900000,4,Municipal de NIMAIMA,GONZALO PINZÓN GÓMEZ,CALLE 3 CON CRA 3 B. CENTRO NIMAIMA,8433082,arambula16@latinmail.com,,25489,25
2549100000,4,Secretaría de NOCAIMA,,,,,,25491,25
2551300000,4,Secretaría de PACHO,,,,,,25513,25
2551800000,4,Secretaría de PAIME,,,,,,25518,25
2552400000,4,Secretaría de PANDI,,,,,,25524,25
2553000000,4,Secretaría de PARATEBUENO,,,,,,25530,25
2553500000,4,Secretaría de PASCA,,,,,,25535,25
2557200000,4,Secretaría de PUERTO SALGAR,,,,,,25572,25
2558000000,4,Secretaría de PULI,,,,,,25580,25
2559200000,4,Secretaría de QUEBRADANEGRA,,,,,,25592,25
2559400000,4,Secretaría de QUETAME,,,,,,25594,25
2559600000,4,Secretaría de QUIPILE,,,,,,25596,25
2561200000,4,Municipal de RICAURTE,,,,,,25612,25
2564500000,4,Municipal de SAN ANTONIO DEL TEQUENDAMA (Cundinamarca),RUBI MARCELA CALDERON BELTRAN,CASCO URBANO PALACIO MUNICIPAL,091 8450055,,,25645,25
2564900000,4,Secretaría de SAN BERNARDO,,,,,,25649,25
2565300000,4,Secretaría de SAN CAYETANO,,,,,,25653,25
2565800000,4,Secretaría de SAN FRANCISCO,,,,,,25658,25
2566200000,4,Secretaría de SAN JUAN DE RIO SECO,,,,,,25662,25
2571800000,4,Secretaría de SASAIMA,,,,,,25718,25
2573600000,4,Secretaría de SESQUILE,,,,,,25736,25
2574000000,4,Secretaría de SIBATE,,,,,,25740,25
2574300000,4,Municipal de SILVANIA,MANUEL GUSTAVO RIVAS MORENO,DIAGONAL 10 N° 6-04,8684007,alcaldia@silvania.gov.co,,25743,25
2574500000,4,Secretaría de SIMIJACA,,,,,,25745,25
2575400000,4,Secretaría de SOACHA,,,,,,25754,25
2575800000,4,Secretaría de SOPO,,,,,,25758,25
2576900000,4,Secretaría de SUBACHOQUE,,,,,,25769,25
2577200000,4,Municipal de SUESCA,,,,,,25772,25
2577700000,4,Secretaría de SUPATA,,,,,,25777,25
2577900000,4,Secretaría de SUSA,,,,,,25779,25
2578100000,4,Secretaría de SUTATAUSA,,,,,,25781,25
2578500000,4,Secretaría de TABIO,,,,,,25785,25
2579300000,4,Municipal de TAUSA,WILLIAM ALFONSO SANCHEZ ROJAS,Alcaldía Municipal Tausa Centro,8583051 / 8583015,juanacova17@yahoo.es,,25793,25
2579700000,4,Secretaría de TENA,,,,,,25797,25
2579900000,4,Secretaría de TENJO,,,,,,25799,25
2580500000,4,Secretaría de TIBACUY,,,,,,25805,25
2580700000,4,Secretaría de TIBIRITA,,,,,,25807,25
2581500000,4,Secretaría de TOCAIMA,,,,,,25815,25
2581700000,4,Secretaría de TOCANCIPA,,,,,,25817,25
2582300000,4,Secretaría de TOPAIPI,,,,,,25823,25
2583900000,4,Secretaría de UBALA,,,,,,25839,25
2584100000,4,Secretaría de UBAQUE,,,,,,25841,25
2584300000,4,Secretaría de VILLA DE SAN DIEGO DE UBATE,,,,,,25843,25
2584500000,4,Municipal de UNE,Leopoldo Romero Cubillos,Cra 4 nro. 3-25,8488082,alcaldia@une-cundinamarca.gov.co,,25845,25
2585100000,4,Secretaría de UTICA,,,,,,25851,25
2586200000,4,Secretaría de VERGARA,,,,,,25862,25
2586700000,4,Municipal de VIANí,Bibiana Baquero Lopez,Carrera 5 No 3 - 46 -Viani.,8441265 -8441266,bbl05@hotmail.com,,25867,25
2587100000,4,Secretaría de VILLAGOMEZ,,,,,,25871,25
2587300000,4,Secretaría de VILLAPINZON,,,,,,25873,25
2587500000,4,Secretaría de VILLETA,,,,,,25875,25
2587800000,4,Secretaría de VIOTA,,,,,,25878,25
2588500000,4,Secretaría de YACOPI,,,,,,25885,25
2589800000,4,Secretaría de ZIPACON,,,,,,25898,25
2589900000,4,Secretaría de ZIPAQUIRA,,,,,,25899,25
2700000000,4,DIRECCION DEPARTAMENTO ADMINISTRATIVO DE SALUD,CESAR AUGUSTO ROMERO MOLINA,Calle 31 Carrera No 4-44,telfax (094) 6722231,dmcaicedoc@gmail.com;demacu06@hotmail.com,,27000,27
2700100000,4,Secretaria de Salud Municipal de Quibdó,ALEXIS BALDRICH LOZANO,Calle 28 No. 7-37 Palacio Municipal,6711476-711927-fax 712141-712175-711927,addypahu@hotmail.com,,27001,27
2700600000,4,Secretaría de ACANDI,,,,,,27006,27
2702500000,4,Secretaría de ALTO BAUDO,,,,,,27025,27
2705000000,4,Secretaría de ATRATO,,,,,,27050,27
2707300000,4,Secretaría de BAGADO,,,,,,27073,27
2707500000,4,Secretaría de BAHIA SOLANO,,,,,,27075,27
2707700000,4,Secretaría de BAJO BAUDO,,,,,,27077,27
2709900000,4,Secretaría de BOJAYA,,,,,,27099,27
2713500000,4,Secretaría de EL CANTON DEL SAN PABLO,,,,,,27135,27
2715000000,4,Secretaría de CARMEN DEL DARIEN,,,,,,27150,27
2716000000,4,Secretaría de CERTEGUI,,,,,,27160,27
2720500000,4,Secretaría de CONDOTO,,,,,,27205,27
2724500000,4,Secretaría de EL CARMEN,,,,,,27245,27
2725000000,4,Secretaría de el LITORAL DEL SAN JUAN,,,,,,27250,27
2736100000,4,Secretaría de IsTMINA,,,,,,27361,27
2737200000,4,Secretaría de JURADO,,,,,,27372,27
2741300000,4,Secretaría de LLORO,,,,,,27413,27
2742500000,4,Secretaría de MEDIO ATRATO,,,,,,27425,27
2743000000,4,Secretaría de MEDIO BAUDO,,,,,,27430,27
2745000000,4,Secretaría de MEDIO SAN JUAN,,,,,,27450,27
2749100000,4,Secretaría de NOVITA,,,,,,27491,27
